EMP_ID,CURRENT_EMP_YN,AGE,TENURE_DAYS,IS_LEAVER,AGE_AT_HIRING,TENURE_TO_AGE_RATIO,PRIOR_CAREER_DAYS,NUM_PRIOR_COMPANIES,PRIOR_CAREER_RELEVANCE_RATIO,AVG_TENURE_PER_COMPANY,IS_STEM_MAJOR,NUM_DEP_CHANGES,AVG_DEP_TENURE_DAYS,DAYS_SINCE_LAST_DEP_CHANGE,NUM_PROMOTIONS,AVG_PROMOTION_SPEED_DAYS,DAYS_SINCE_LAST_PROMOTION,PROMOTION_RATE,NUM_PROJECTS,AVG_PROJECT_DURATION,LATEST_TOTAL_PAY,PAY_YEAR,AVG_YOY_GROWTH,AVG_VARIABLE_PAY_RATIO,TOTAL_EXPERIENCE_YEARS,LATEST_EVAL_SCORE,AVG_EVAL_SCORE,EVAL_SCORE_STDDEV,EVAL_SCORE_TREND,EVAL_SCORE_1Y,EVAL_SCORE_2Y,AVG_OVERTIME_MINUTES,AVG_NIGHT_WORK_MINUTES,OVERTIME_1Y,OVERTIME_2Y,TOTAL_LEAVE_DAYS,SICK_LEAVE_RATIO,AVG_LEAVE_TERM,TOTAL_ABSENCE_DAYS,NUM_ABSENCES,GENDER_M,NATIONALITY_Other,HIGHEST_DEGREE_박사,HIGHEST_DEGREE_석사,HIGHEST_DEGREE_전문학사,HIGHEST_DEGREE_학사,FINAL_MAJOR_CATEGORY_Unknown,FINAL_MAJOR_CATEGORY_기타,FINAL_MAJOR_CATEGORY_기타공학계열,FINAL_MAJOR_CATEGORY_디자인계열,FINAL_MAJOR_CATEGORY_사회과학계열,FINAL_MAJOR_CATEGORY_상경계열,FINAL_MAJOR_CATEGORY_어문계열,FINAL_MAJOR_CATEGORY_인문계열,FINAL_MAJOR_CATEGORY_자연과학계열,FINAL_SCHOOL_LEVEL_1.0,FINAL_SCHOOL_LEVEL_2.0,FINAL_SCHOOL_LEVEL_3.0,FINAL_SCHOOL_LEVEL_4.0,LATEST_TITLE_INFO_Member,SALARY_LEVEL_VS_EXPERIENCE_중,SALARY_LEVEL_VS_EXPERIENCE_하,LATEST_DIVISION_NAME_Operating Division,LATEST_DIVISION_NAME_Planning Division,LATEST_DIVISION_NAME_Sales Division,LATEST_OFFICE_NAME_Engineering Office,LATEST_OFFICE_NAME_Finance Office,LATEST_OFFICE_NAME_Global Sales Office,LATEST_OFFICE_NAME_Marketing Office,LATEST_OFFICE_NAME_Production Office,LATEST_OFFICE_NAME_QA Office,LATEST_OFFICE_NAME_R&D Office,LATEST_OFFICE_NAME_Strategy Office,LATEST_JOB_L1_NAME_Management Support,LATEST_JOB_L1_NAME_Planning,LATEST_JOB_L1_NAME_Production & Engineering,LATEST_JOB_L1_NAME_Sales & Marketing,LATEST_JOB_L2_NAME_Data Scientist,LATEST_JOB_L2_NAME_Engineering,LATEST_JOB_L2_NAME_Finance,LATEST_JOB_L2_NAME_HR,LATEST_JOB_L2_NAME_Infrastructure,LATEST_JOB_L2_NAME_Marketing,LATEST_JOB_L2_NAME_Production Management,LATEST_JOB_L2_NAME_SW Developer,LATEST_JOB_L2_NAME_Sales,LATEST_POSITION_NAME_Director,LATEST_POSITION_NAME_Manager,LATEST_POSITION_NAME_Staff
E00525,Y,33,1540,0,29.062286105407257,0.12776637006616473,0.0,0.0,0.0,0.0,0.0,3,512.6666666666666,531,1.0,531.0,531.0,0.23717532467532468,0.0,0.0,60270302.0,2025,8.424,22.044,4.216290212183436,89.95,66.0325,21.426546118575168,10.697535177627953,89.95,89.31,15.425879396984925,0.0,11.591623036649215,9.302872062663186,81.5,0.018404907975460124,0.8670212765957447,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
E00526,N,43,1210,1,31.132101300479125,0.07704184773092657,1623.0,1.0,0.0,1623.0,0.0,2,402.6666666666667,3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,7.756331279945243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00527,N,45,1250,1,36.41889117043121,0.07605141075366947,3268.0,2.0,0.5,1634.0,1.0,2,415.6666666666667,2539,0.0,0.0,0.0,0.0,0.0,0.0,11364824.0,2020,0.0,0.0,12.369609856262834,0.0,0.0,0.0,0.0,0.0,0.0,51.1764705882353,3.411764705882353,0.0,0.0,13.5,0.0,0.9,163.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00528,N,30,2804,1,20.61327857631759,0.25589778690394704,147.0,1.0,0.0,147.0,0.0,2,1401.5,3269,1.0,1239.0,2174.0,0.13026034236804565,1.0,271.0,29502723.0,2023,1.0049999999999994,15.315000000000001,8.07939767282683,51.26,51.142,5.425617015602923,-4.4204804018947526,0.0,0.0,39.3368580060423,2.2658610271903323,0.0,0.0,72.5,0.027586206896551724,0.90625,280.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
E00529,N,38,3086,1,24.859685147159478,0.22234230339709643,126.0,1.0,0.0,126.0,0.0,4,616.2,2996,2.0,1104.0,2904.0,0.23671419313026573,0.0,0.0,2929386.0,2021,-17.265,8.175,8.793976728268309,63.25,63.25,0.0,0.0,0.0,0.0,38.71351351351351,12.632432432432433,0.0,0.0,26.0,0.057692307692307696,0.8387096774193549,105.0,1.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00530,Y,35,3253,0,26.24229979466119,0.25446367458687785,181.0,1.0,0.0,181.0,0.0,3,1266.3333333333333,1443,2.0,1178.5,1627.0,0.22456194282201045,0.0,0.0,106303592.0,2025,7.446666666666666,24.256666666666664,9.401779603011637,54.3,67.43444444444444,16.84317303175912,-11.513922706461482,54.3,49.85999999999999,20.39350180505415,3.4458483754512637,10.720670391061452,9.13527851458886,113.5,0.06167400881057269,0.9007936507936508,218.0,1.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00531,Y,38,32,0,38.587268993839835,0.0023055585575849275,1084.0,1.0,0.0,1084.0,0.0,1,32.0,32,0.0,0.0,0.0,0.0,0.0,0.0,43330777.900000006,2025,0.0,25.62,3.055441478439425,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.25,11.25,20.0,0.0,1.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
E00532,Y,37,5276,0,22.62012320328542,0.3904027230515937,298.0,2.0,0.5,149.0,0.0,3,2153.6666666666665,3910,3.0,1332.6666666666667,1078.0,0.20768574677786203,0.0,0.0,159420902.0,2025,9.518333333333333,25.474999999999998,15.260780287474333,99.1,78.36999999999999,20.20568175043841,9.881695812812872,99.1,84.27,45.39013452914798,4.039461883408071,49.516129032258064,39.75880758807588,106.0,0.0660377358490566,0.9217391304347826,0.0,0.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00533,Y,28,1046,0,25.880903490759753,0.10227828297643493,1613.0,3.0,0.0,537.6666666666666,1.0,1,1046.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,61614418.0,2025,5.390000000000001,18.900000000000002,7.279945242984257,26.25,36.126,8.457711274334208,-10.515419495163187,26.25,31.063333333333333,11.172211350293543,0.0,10.321637426900585,13.320224719101123,56.5,0.017699115044247787,0.8968253968253969,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
E00534,N,33,121,1,19.260780287474333,0.01003878621948437,771.0,1.0,0.0,771.0,0.0,1,120.0,5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,2.4421629021218343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
E00535,Y,30,1037,0,27.392197125256672,0.0946383755418663,1027.0,2.0,0.5,513.5,1.0,2,518.0,439,0.0,0.0,0.0,0.0,0.0,0.0,59767689.0,2025,5.1499999999999995,23.093333333333334,5.650924024640657,53.75,64.014,8.134984941596384,-7.928419182735834,53.75,58.99666666666667,7.298279158699809,0.0,4.4316939890710385,6.631868131868132,50.5,0.0,0.8706896551724138,94.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00536,Y,28,2234,0,22.836413415468858,0.21844138065903979,451.0,2.0,0.0,225.5,0.0,2,1116.5,1535,1.0,1078.0,1078.0,0.16349597135183527,0.0,0.0,68823544.0,2025,7.828333333333333,24.656666666666666,7.351129363449692,67.95,75.87777777777778,9.657863088926266,1.5537183901606035,67.95,74.71666666666667,39.25972850678733,4.180995475113122,32.37948717948718,30.624,113.5,0.09251101321585903,0.9153225806451613,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
E00537,Y,41,4515,0,28.824093086926762,0.30149747082686434,594.0,1.0,1.0,594.0,0.0,5,663.7142857142857,2358,2.0,1086.5,531.0,0.16179401993355483,0.0,0.0,122396379.0,2025,7.528333333333333,26.49,13.987679671457906,67.35,80.87555555555555,9.230598722606123,0.9247203851692575,67.35,79.42333333333333,15.554066130473638,2.124218051831993,10.817204301075268,10.688,106.5,0.04225352112676056,0.8729508196721312,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
E00538,N,36,4564,1,23.54277891854894,0.3470986386797475,0.0,0.0,0.0,0.0,0.0,3,1520.6666666666667,3269,3.0,1011.0,347.0,0.2400854513584575,0.0,0.0,34339140.0,2025,6.085000000000001,20.278333333333332,12.49555099247091,67.18,65.49333333333334,15.102354948815103,-1.552729251133645,67.18,67.54666666666667,26.756294058408862,1.7945619335347431,85.72222222222223,65.42436974789916,116.5,0.03862660944206009,0.8825757575757576,0.0,0.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00539,N,44,1188,1,32.851471594798085,0.07392197125256673,0.0,0.0,0.0,0.0,0.0,2,593.0,3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,3.252566735112936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
E00540,N,36,1039,1,23.88227241615332,0.0790174157730626,1443.0,2.0,0.5,721.5,1.0,2,345.3333333333333,4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,6.795345653661875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
E00541,Y,33,1727,0,28.32854209445585,0.1432808578599133,0.0,0.0,0.0,0.0,0.0,2,863.0,439,1.0,531.0,531.0,0.2114939200926462,0.0,0.0,79338022.0,2025,2.346,25.468,4.728268309377139,75.78,70.5611111111111,9.746092094327407,2.1042854910582793,75.78,79.11,25.197384066587396,0.6634958382877527,8.710059171597633,16.103151862464184,94.0,0.06914893617021277,0.8867924528301887,0.0,0.0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00542,N,43,201,1,33.31143052703628,0.012797860656129124,1826.0,2.0,0.0,913.0,0.0,1,200.0,3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,5.549623545516769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00543,N,31,71,1,16.88432580424367,0.0062705614802057805,354.0,1.0,0.0,354.0,0.0,1,70.0,5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,1.163586584531143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00544,Y,28,437,0,26.863791923340177,0.042730028356311726,101.0,1.0,1.0,101.0,0.0,1,437.0,437,0.0,0.0,0.0,0.0,1.0,436.0,57047785.0,2025,13.985,24.66,1.4729637234770705,69.24,75.66999999999999,9.093393206058996,-25.790659340652574,69.24,75.66999999999999,27.788659793814432,0.0,28.836363636363636,27.788659793814432,40.5,0.024691358024691357,0.9,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
E00545,Y,33,1995,0,27.66050650239562,0.16551552485844068,378.0,1.0,0.0,378.0,0.0,4,498.0,257,1.0,713.0,713.0,0.1830827067669173,0.0,0.0,99003541.0,2025,9.493333333333334,26.285,6.496919917864476,100.0,84.30222222222223,12.47744142220048,8.299828292707002,100.0,98.05333333333333,32.90009891196835,3.00593471810089,16.43016759776536,26.560321715817693,99.5,0.05025125628140704,0.8728070175438597,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
E00546,Y,38,469,0,37.190965092402465,0.03379084260960409,362.0,1.0,1.0,362.0,1.0,1,469.0,469,0.0,0.0,0.0,0.0,0.0,0.0,63931083.0,2025,1.775,22.455,2.2751540041067764,96.9,88.48,11.907678195181463,33.7725274725186,96.9,88.48,10.708333333333334,0.0,9.497206703910615,10.708333333333334,36.0,0.0,0.8780487804878049,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00547,N,40,4721,1,25.911019849418206,0.32313483915126623,0.0,0.0,0.0,0.0,0.0,3,1572.6666666666667,3910,2.0,1432.5,1078.0,0.1547341664901504,0.0,0.0,27079572.0,2024,-1.3380000000000003,17.228,12.92539356605065,56.44,56.52285714285715,8.48860749138851,-0.9080590345691019,0.0,56.44,5.541871921182266,3.875615763546798,0.0,-44.68181818181818,88.0,0.19886363636363635,0.8712871287128713,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00548,Y,25,752,0,23.293634496919918,0.0823545516769336,3.0,1.0,0.0,3.0,0.0,2,375.5,347,0.0,0.0,0.0,0.0,0.0,0.0,53685858.0,2025,27.123333333333335,20.823333333333334,2.0670773442847366,73.92,70.58,30.85720229271172,26.999372366462165,73.92,85.37333333333333,9.967391304347826,0.0,9.953125,9.797814207650273,54.5,0.027522935779816515,0.8934426229508197,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
E00549,N,32,2473,1,22.168377823408623,0.2115845311430527,844.0,2.0,0.0,422.0,0.0,3,823.6666666666666,2996,1.0,1643.0,3088.0,0.14769510715729883,1.0,260.0,54109678.0,2021,-7.085,7.48,9.08145106091718,48.1,50.125,2.863782463805516,-8.077868852460682,0.0,0.0,-147.75897435897437,11.384615384615385,0.0,0.0,43.0,0.0,1.0,156.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
E00550,N,31,3258,1,18.7378507871321,0.2877392859508512,697.0,3.0,0.3333333333333333,232.33333333333334,0.0,2,1628.5,3635,2.0,741.5,1443.0,0.22421731123388583,1.0,299.0,6670968.0,2022,1.5699999999999992,20.473333333333333,10.82819986310746,82.0,69.89999999999999,23.872787855631778,39.64209259498193,0.0,0.0,-177.68734491315138,6.2431761786600495,0.0,0.0,62.0,0.1935483870967742,1.0,315.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00551,Y,36,948,0,33.96851471594798,0.07209673739447867,0.0,0.0,0.0,0.0,0.0,2,473.5,347,0.0,0.0,0.0,0.0,0.0,0.0,45170024.0,2025,7.2633333333333345,22.5,2.595482546201232,76.7,62.69200000000001,8.255199573602084,7.428602448897208,76.7,65.83333333333333,8.39578947368421,0.0,8.12568306010929,9.409470752089137,60.0,0.03333333333333333,1.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
E00552,Y,27,4522,0,15.41409993155373,0.4585393059041245,0.0,0.0,0.0,0.0,0.0,1,4522.0,4522,2.0,1543.5,1078.0,0.1615435647943388,0.0,0.0,103509682.0,2025,6.945,27.448333333333334,12.380561259411362,88.98,87.63222222222223,10.682965152262007,3.821726043244199,88.98,88.28000000000002,39.73968835930339,5.218148487626031,25.179190751445088,29.247863247863247,115.5,0.11255411255411256,0.8953488372093024,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00553,Y,44,2699,0,36.85694729637235,0.16794225623794412,696.0,1.0,0.0,696.0,0.0,3,674.0,1353,1.0,897.0,897.0,0.13532789922193406,0.0,0.0,89667655.0,2025,9.07,26.165000000000003,9.295003422313483,64.05,81.25666666666666,12.435030156778875,1.4032691690679904,64.05,82.37666666666667,-24.00870322019147,4.40905134899913,11.855670103092784,10.952254641909814,117.5,0.01702127659574468,0.9873949579831933,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
E00554,N,37,2230,1,29.013004791238878,0.16501100690012394,0.0,0.0,0.0,0.0,0.0,4,556.5,1262,1.0,1118.0,1992.0,0.16378923766816145,0.0,0.0,40115335.0,2023,1.4649999999999999,15.977500000000001,6.105407255304586,54.26,52.51333333333333,12.688373680920133,-6.799375957652227,0.0,0.0,30.41409691629956,7.481644640234949,0.0,0.0,65.0,0.03076923076923077,0.8904109589041096,0.0,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00555,Y,40,2461,0,33.61806981519507,0.16844626967830253,2969.0,3.0,0.3333333333333333,989.6666666666666,0.0,3,1215.3333333333333,1443,1.0,1443.0,1443.0,0.14841527834213733,0.0,0.0,116206823.0,2025,7.683333333333333,23.948333333333334,14.86652977412731,36.2,59.50777777777778,20.828170693664973,-13.239053297923894,36.2,42.48666666666667,-45.72443674176776,4.39948006932409,14.005555555555556,9.509234828496043,112.0,0.0,1.0,112.0,1.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00556,N,34,2272,1,27.655030800821354,0.18295285259894511,0.0,0.0,0.0,0.0,0.0,2,1135.0,1808,1.0,1016.0,1078.0,0.16076144366197181,0.0,0.0,45803017.0,2025,2.716666666666667,20.781666666666666,6.220396988364135,49.48,57.846666666666664,24.285837436662543,2.428149504634596,49.48,51.373333333333335,-13.490633363068689,3.128456735057984,6.908496732026144,8.082386363636363,107.5,0.009302325581395349,0.9772727272727273,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00557,N,37,73,1,36.93360711841205,0.005401705607044416,0.0,0.0,0.0,0.0,0.0,1,73.0,358,0.0,0.0,0.0,0.0,0.0,0.0,8499443.0,2025,0.0,0.0,0.1998631074606434,51.4,51.95,0.7778174593052057,-2.206043956043386,51.4,51.95,89.0,2.6956521739130435,89.0,89.0,21.0,0.0,0.875,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00558,N,28,186,1,27.49075975359343,0.01818715165737753,604.0,3.0,0.3333333333333333,201.33333333333334,0.0,1,185.0,368,0.0,0.0,0.0,0.0,0.0,0.0,19195837.0,2025,0.0,0.0,2.16290212183436,61.38,61.665000000000006,0.40305086527633477,-1.1431318681315563,61.38,61.665000000000006,-44.794117647058826,0.0,-44.794117647058826,-44.794117647058826,35.5,0.14084507042253522,0.8875,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00559,N,27,1750,1,14.43668720054757,0.17745329175856212,0.0,0.0,0.0,0.0,0.0,3,582.3333333333334,3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,4.791238877481177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00560,Y,26,1772,0,21.2621492128679,0.18659506133838782,919.0,2.0,0.5,459.5,0.0,3,590.0,439,1.0,531.0,531.0,0.20612302483069977,0.0,0.0,76114693.0,2025,6.888,26.1,7.367556468172484,76.68,72.76444444444445,11.524664974643633,3.2111740020520347,76.68,82.46666666666667,28.940435280641466,1.4742268041237114,30.56084656084656,38.73972602739726,97.5,0.06153846153846154,0.8944954128440367,240.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00561,Y,27,154,0,27.411362080766597,0.015615889674753467,0.0,0.0,0.0,0.0,0.0,1,154.0,154,0.0,0.0,0.0,0.0,0.0,0.0,49377601.0755814,2025,0.0,19.0,0.4216290212183436,0.0,0.0,0.0,0.0,0.0,0.0,22.013698630136986,0.0,22.013698630136986,22.013698630136986,21.0,0.0,1.0,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00562,N,41,2846,1,27.10198494182067,0.19004691073604782,0.0,0.0,0.0,0.0,0.0,2,774.75,4471,1.0,483.0,2904.0,0.1283380182712579,0.0,0.0,0.0,Unknown,0.0,0.0,7.79192334017796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00563,N,44,1764,1,30.455852156057496,0.10976292701138697,0.0,0.0,0.0,0.0,0.0,2,783.0,4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,4.829568788501026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
E00564,N,31,36,1,31.57015742642026,0.0031794396237663112,0.0,0.0,0.0,0.0,0.0,1,35.0,40,0.0,0.0,0.0,0.0,0.0,0.0,6340874.3965517245,2025,0.0,0.0,0.09856262833675565,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,19.75,19.75,18.0,0.0,0.8571428571428571,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00565,N,31,2675,1,23.50171115674196,0.23625002759930228,0.0,0.0,0.0,0.0,1.0,3,891.0,1535,1.0,253.0,531.0,0.13654205607476635,0.0,0.0,10996775.0,2025,2.4683333333333337,17.473333333333333,7.323750855578371,28.75,47.91222222222222,19.5155090746935,0.11635816565908777,28.75,59.15,11.368310598111227,5.336831059811122,-44.18518518518518,-35.23364485981308,119.5,0.18410041841004185,0.9122137404580153,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
